cardId,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,dictionary_form,definitions
1694974702631,0,日本語::FMA,1900,11,1694974702631,2,2,352,32,3,1001,1697744142,合成,[]
1694974709684,0,日本語::FMA,1300,3,1694974709684,2,2,350,49,6,1001,1698249372,獣,"['beast', 'brute', 'animal', '世界で、鹿やムースやキジといった野性獣を狩ることは違法とする国が多い。']"
1694974746714,0,日本語::FMA,2300,19,1694974746713,2,2,359,8,1,1001,1697656323,分野,"['field', 'sphere', 'realm', 'division', 'branch', '彼はこの分野では草分けだ。']"
1694974828804,0,日本語::FMA,2500,24,1694974828804,2,2,365,6,0,1001,1697730941,専門家,"['specialist', 'expert', 'professional', 'authority', 'pundit', 'それは専門家に任せたほうがいいよ。']"
1694974846729,0,日本語::FMA,2100,15,1694974846728,2,2,355,12,2,1001,1697647909,借りる,"['to borrow', 'to have a loan', 'この本をお借りしてもよろしいですか。']"
1694974885382,0,日本語::FMA,2500,25,1694974885382,2,2,367,6,0,1001,1697777738,わざわざ,"['expressly', 'especially', 'specially', 'taking the trouble (to do)', 'going to the trouble of (doing)', ""going out of one\\'s way (to do)"", 'わざわざおいでにならなくて結構です。']"
1694974905099,0,日本語::FMA,1300,1,1694974905098,2,2,350,110,9,1001,1698431897,絶対,"['absolutely', 'definitely', 'unconditionally', 'see: <a lang=""ja"" href=""#""><span>絶対に</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> absolutely; definitely; unconditionally</span>', 'アーア、絶対うまくいくと思ったのになあ。', '私の言ったことを絶対に忘れるな。']"
1694974912197,0,日本語::FMA,1900,6,1694974912197,2,2,351,16,3,1001,1698081730,裏がある,[]
1694974923397,0,日本語::FMA,1500,3,1694974923396,2,2,350,43,5,1001,1698249048,疑わしい,"['doubtful', 'questionable', 'uncertain', 'disputable', 'suspicious', '彼が時間どおり来るかどうかは疑わしいと思う。']"
1694975015028,0,日本語::FMA,2100,10,1694975015027,2,2,351,18,2,1001,1697743162,解する,"['to understand', 'to appreciate', 'ユーモアを解する心は、国民性と密接に結びついているが、その結びつき方は不思議である。']"
1694975026478,0,日本語::FMA,1900,15,1694975026477,2,2,357,40,3,1001,1697777759,喋る,"['to talk', 'to chat', 'to chatter', 'つい彼が病気だということをしゃべってしまった。']"
1694975071226,0,日本語::FMA,2500,22,1694975071226,2,2,363,6,0,1001,1697743200,その後,"['after that', 'afterwards', 'thereafter', 'そのご is more formal', 'その後の話はご存じでしょう。']"
1694975144955,0,日本語::FMA,1900,13,1694975144954,2,2,354,34,3,1001,1697744376,申し訳ない,"[""I\\'m sorry"", ""(it\\'s) inexcusable"", 'I feel regretful', 'I feel guilty', '申し訳ないけど、できません。']"
1694975185228,0,日本語::FMA,1300,5,1694975185227,2,2,353,30,6,1001,1698296279,改めて,"['another time', 'again', 'over again', 'once again', 'anew', '改めて言う事はない。']"
1694975209023,0,日本語::FMA,1300,5,1694975209022,2,2,354,62,8,1001,1698417324,生体,[]
1694975228971,0,日本語::FMA,1300,1,1694975228971,2,2,350,121,10,1001,1698431627,研究,"['study', 'research', 'investigation', '私はエイズの研究に従事している。']"
1694975239076,0,日本語::FMA,1300,3,1694975239075,2,2,351,85,8,1001,1698343125,拝見,"['seeing', 'looking at', 'パスポートを拝見できますか。']"
1694975251323,0,日本語::FMA,2500,23,1694975251323,2,2,364,8,0,1001,1697743131,かまいません,"['no problem', ""it doesn\\'t matter"", 'ここではどんどん意見をおっしゃってかまいません。']"
1694975296796,0,日本語::FMA,2500,21,1694975296796,2,2,361,7,0,1001,1697647789,明かす,"['to pass (the night)', 'to spend', 'see: <a lang=""ja"" href=""#""><span>語り明かす</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to talk the night away; to talk all night</span>', '彼は寝ずに一夜を明かした。']"
1694975545062,0,日本語::FMA,2500,28,1694975545061,2,2,369,6,0,1001,1697744403,つらい,[]
1694975550610,0,日本語::FMA,1300,1,1694975550610,2,2,350,175,13,1001,1698431949,経験,"['experience', 'この仕事では経験がものを言う。']"
1694975570861,0,日本語::FMA,2500,21,1694975570860,2,2,361,6,0,1001,1697645611,役に立てる,[]
1694975587737,0,日本語::FMA,2300,5,1694975587736,2,2,352,11,1,1001,1698249379,研究室,"['laboratory', '彼は自分の研究室で実験を行っている。']"
1694975606533,0,日本語::FMA,2300,20,1694975606532,2,2,361,9,1,1001,1697743185,恥ずかしい,"['embarrassing', 'embarrassed', 'ashamed', 'humiliated', 'shy', '彼らははずかしくてうなだれた。']"
1694975674967,0,Daily Cards,1300,1,1694975674965,3,1,1697649186,112,7,1001,1697648484,権威,"['authority', 'power', 'influence', 'prestige', '学生たちは権威に反抗した。', 'その建築家は権威ある賞を受賞したことを自慢した。']"
1694975690310,0,日本語::FMA,2300,17,1694975690309,2,2,359,9,1,1001,1697828761,実際のところ,"['actually', 'in fact', 'as a matter of fact', 'see: <a lang=""ja"" href=""#""><span>実際は</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> in fact; as a matter of fact; actually; in reality; to tell the truth</span>', '実際のところ、このレストランの持主は僕の友人だ。']"
1694975720453,0,日本語::FMA,1300,1,1694975720452,2,2,350,106,11,1001,1698431933,室,"['room', '先生は生徒達に講義室を退出させなかった。']"
1694975731405,0,日本語::FMA,1300,3,1694975731405,2,2,352,103,11,1001,1698419980,自由,"['freedom', 'liberty', 'お金を使うも貯めるも自由にしなさい。']"
1694975754728,0,日本語::FMA,2100,10,1694975754727,2,2,359,23,2,1001,1698423261,夕方,"['evening', 'dusk', 'see: <a lang=""ja"" href=""#""><span>明け方</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> dawn</span>', 'ひょっとすると夕方前に雨になるかもしれない。']"
1694975763904,0,日本語::FMA,2100,3,1694975763903,2,2,350,26,2,1001,1698210552,迎える,"['to go out to meet', 'to receive', 'to welcome', 'to greet', 'to salute', 'to hail', '医者を迎えにやったとき彼が病気になって１週間たっていた。', '６時にホテルに車で迎えて下さい。']"
1694975772977,0,日本語::FMA,2500,23,1694975772976,2,2,364,11,0,1001,1697744181,寄越す,"['to send', 'to forward', '洗濯物を持っていくために誰かよこしてくださいますか。']"
1695234963371,0,日本語::FMA,2500,20,1695234963371,2,2,360,19,0,1001,1697645925,集中力,"['(powers of) concentration', 'ability to concentrate', '集中力がありません。']"
1695234965660,0,日本語::FMA,1900,12,1695234965659,2,2,357,27,3,1001,1698080391,集中,"['concentration (on a task)', ""focusing one\\'s attention"", '私は読書に集中していた。']"
1695235128378,0,日本語::FMA,2300,11,1695235128378,2,2,351,22,1,1001,1697656397,周り,"['surroundings', 'neighbourhood', 'neighborhood', 'vicinity', '周りを見渡しなさい。']"
1695235218808,0,日本語::FMA,1900,5,1695235218808,2,2,351,15,3,1001,1698154413,遊ぶ,"['to play (games, sports)', 'to enjoy oneself', 'to have a good time', '２人の子供が通りで遊んでいた。']"
1695235278723,0,日本語::FMA,1300,3,1695235278723,2,2,352,57,7,1001,1698417281,獅子,"['lion', 'see: <a lang=""ja"" href=""#""><span>ライオン</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> lion (Panthera leo)</span>', '眠れる獅子は起こすな。']"
1695235288748,0,日本語::FMA,1900,3,1695235288748,2,2,351,45,3,1001,1698296753,狩る,"['to hunt (animals)', '世界で、鹿やムースやキジといった野性獣を狩ることは違法とする国が多い。']"
1695235307225,0,日本語::FMA,2500,17,1695235307225,2,2,358,10,0,1001,1697743120,全力,"[""all one\\'s power (strength, energy, efforts)"", ""one\\'s utmost"", '私にできるのは全力を尽くすことだけです。']"
1695235323097,0,日本語::FMA,2300,11,1695235323097,2,2,351,13,1,1001,1697645639,全身全霊,"['complete devotion', 'body and soul', ""one\\'s best"", '彼は全身全霊を仕事に打ち込んだ。']"
1695235364095,0,日本語::FMA,2500,20,1695235364095,2,2,360,8,0,1001,1697647413,迎えに来る,"['to call for someone', 'to come for someone', 'to pick someone up', '六時頃車で迎えにきます。']"
1695235381546,0,Daily Cards,1500,1,1695235381545,3,1,1697649065,53,5,1001,1697648376,資料,"['materials', 'data', 'document', '新しい資料をお送りください。']"
1695235390699,0,日本語::FMA,1300,1,1695235390699,2,2,350,180,12,1001,1698431977,検索,"['looking up (e.g. a word in a dictionary)', 'search (e.g. on the Internet)', 'retrieval (of information)', 'reference', '政府はその問題の決定案をまだ検索中だ。']"
1695235396520,0,日本語::FMA,1300,1,1695235396520,2,2,350,32,6,1001,1698384115,息抜き,"['taking a breather', 'relaxation', 'vent hole', 'たまには旅行でもして息抜きしないと、毎日仕事仕事じゃやってられないよ。']"
1695235471176,0,日本語::FMA,1300,3,1695235471175,2,2,351,55,8,1001,1698343073,伝言,"['verbal message', 'word (from someone)', '私宛に何か伝言がとどいていませんか。']"
1695235482841,0,日本語::FMA,2500,18,1695235482840,2,2,359,7,0,1001,1697732137,もうすぐ,"['soon', 'shortly', 'before long', 'nearly', 'almost', 'もうすぐ雨が降りそうだ。']"
1695235488915,0,日本語::FMA,1300,3,1695235488915,2,2,350,71,8,1001,1698248998,査定,"['assessment (of value, damages, etc.)', 'revision (of a budget)', 'クレジットカード会社は信用査定結果をあまり重視していません。']"
1695235553415,0,日本語::FMA,1900,6,1695235553415,2,2,352,24,3,1001,1698171478,成果,"['(good) result', 'outcome', ""fruits (of one\\'s labors)"", 'product', 'accomplishment', '努力したが何の成果も得られなかった。']"
1695235582067,0,日本語::FMA,2500,15,1695235582067,2,2,356,6,0,1001,1697743178,あまり,[]
1695235590788,0,日本語::FMA,1300,1,1695235590788,2,2,350,98,8,1001,1698423838,評価,"['valuation', 'appraisal', 'evaluation', 'assessment', 'estimation', 'rating', 'judging', 'あなたはどのようにして学生を評価しますか。']"
1695235598811,0,日本語::FMA,2500,19,1695235598811,2,2,360,6,0,1001,1697744132,もらえる,"['to be able to receive', 'to be able to take', 'to be able to accept', 'see: <a lang=""ja"" href=""#""><span>貰う</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. to receive; to take; to accept</span>']"
1695235662611,0,日本語::FMA,2500,18,1695235662610,2,2,358,7,0,1001,1697645765,後がない,[]
1695235702012,0,日本語::FMA,1300,1,1695235702012,2,2,350,44,6,1001,1698431089,実家,"[""(one\\'s parents\\') home"", '私の両親は二人とも今、実家にいます。']"
1695235709111,0,日本語::FMA,2300,15,1695235709111,2,2,354,16,1,1001,1697518405,帰る,"['to return', 'to come home', 'to go home', 'to go back', '恋人よ、我に帰れ。']"
1695235745809,0,日本語::FMA,2300,17,1695235745809,2,2,359,10,1,1001,1697778031,平気,"['cool', 'calm', 'composed', 'unconcerned', 'nonchalant', 'unmoved', 'indifferent', '彼は平気でうそをつく。']"
1695235756782,0,日本語::FMA,1900,1,1695235756782,2,2,350,28,3,1001,1698431213,優しい,"['tender', 'kind', 'gentle', 'graceful', 'affectionate', 'amiable', '彼の優しい言葉で彼女の気持ちが和らいだ。']"
1695235782580,0,日本語::FMA,2500,17,1695235782580,2,2,358,6,0,1001,1697744174,ばっかり,"['only', 'merely', 'nothing but', 'no more than', '５０００円ばかりもっている。']"
1695235811705,0,日本語::FMA,1500,3,1695235811705,2,2,350,28,5,1001,1698210570,肩,"['shoulder', '肩が痛い。']"
1695235819630,0,日本語::FMA,2300,18,1695235819630,2,2,360,17,1,1001,1697778111,凝る,[]
1695235937708,0,日本語::FMA,2500,19,1695235937708,2,2,361,6,0,1001,1697778035,わけだ,[]
1695235951850,0,Daily Cards,1700,1,1695235951850,3,1,1697649047,49,4,1001,1697648356,標的,"['target', '彼女の成功は彼女を嫉妬の標的にした。']"
1695235961101,0,日本語::FMA,2100,10,1695235961101,2,2,351,15,2,1001,1697743197,無差別,[]
1695235969174,0,日本語::FMA,1900,10,1695235969174,2,2,350,24,3,1001,1697647839,襲う,"['to attack', 'to assail', 'to make an assault', 'to strike', 'to hunt down', '奇妙な病気が町を襲った。']"
1695235983799,0,日本語::FMA,1300,1,1695235983799,2,2,350,81,8,1001,1698431366,特殊,"['special', 'particular', 'peculiar', 'unique', 'antonym: <a lang=""ja"" href=""#""><span>一般</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 2. ordinary; average; common; non-celebrity</span>', 'antonym: <a lang=""ja"" href=""#""><span>普遍</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> universal; general; ubiquitous; omnipresent</span>']"
1695235988947,0,日本語::FMA,1300,1,1695235988947,2,2,350,118,10,1001,1698431172,能力,"['ability', 'faculty', '彼はすぐれた能力をもっていた。']"
1695236001725,0,日本語::FMA,1900,1,1695236001724,2,2,350,24,3,1001,1698431522,楽,"['easy', 'simple', 'without trouble', 'without hardships', '近頃は旅行は楽だ。']"
1695236019622,0,日本語::FMA,2500,24,1695236019621,2,2,364,6,0,1001,1697647532,まして,"['still more', 'to say nothing of', 'not to mention', 'それらの星は肉眼で見える、まして望遠鏡ならなおさらである。']"
1695236039088,0,日本語::FMA,1300,5,1695236039087,2,2,354,62,6,1001,1698384650,原因,"['cause', 'origin', 'source', 'それで事故の原因が分かった。']"
1695236061443,0,日本語::FMA,1900,3,1695236061442,2,2,352,52,3,1001,1698422847,莫大,"['vast', 'huge', 'immense', 'enormous', 'colossal', 'ジョンは莫大な財産を相続した。']"
1695236068115,0,日本語::FMA,1300,1,1695236068114,2,2,350,58,7,1001,1698429855,報酬,"['remuneration', 'recompense', 'reward', 'toll', 'その弁護士への報酬はとても高かった。']"
1695236086295,0,日本語::FMA,1300,3,1695236086294,2,2,352,82,6,1001,1698422809,羨む,"['to envy', 'to be envious of', 'to be jealous of', '彼らは私たちの成功をうらやんでいる。']"
1695236101567,0,日本語::FMA,2500,18,1695236101567,2,2,360,6,0,1001,1697778143,しかも,"['moreover', 'furthermore', '彼はそれをした、しかも彼女のいる前で。']"
1695236113316,0,日本語::FMA,1300,1,1695236113315,2,2,350,94,8,1001,1698431920,大衆,"['general public', 'the masses', 'その問題は大衆を当惑させた。']"
1695236148865,0,日本語::FMA,1300,1,1695236148864,2,2,350,109,7,1001,1698431959,途端,"['just (now, at the moment, etc.)', 'just as', 'in the act of', 'as soon as', 'at the moment that', 'これをきいたとたん、彼は真っ青になった。']"
1695236162913,0,日本語::FMA,2300,13,1695236162912,2,2,354,15,1,1001,1697744396,兵器,"['arms', 'weapon', 'ordnance', '核兵器を全面的に禁止して初めて、兵器競争を止めさせることができる。']"
1695236170040,0,日本語::FMA,2500,20,1695236170040,2,2,362,7,0,1001,1697830889,変わる,"['to change', 'to be transformed', 'to be altered', 'to vary', '私のE-mailアドレスが変わりました。']"
1695236194815,0,日本語::FMA,2100,5,1695236194814,2,2,351,38,2,1001,1698156602,恨み,"['resentment', 'grudge', 'malice', 'bitterness', 'リサはスタンに恨みがある。']"
1695236256590,0,日本語::FMA,1300,1,1695236256589,2,2,350,42,6,1001,1698431207,傷,"['wound', 'injury', 'cut', 'gash', 'bruise', 'scratch', 'scrape', 'scar', '海水が傷にしみて痛いよ。']"
1695236271036,0,日本語::FMA,1300,1,1695236271035,2,2,350,139,10,1001,1698431961,複数,"['plural', 'multiple', 'several', 'antonym: <a lang=""ja"" href=""#""><span>単数</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> singular number</span>', 'アジアの宗教から閃きを得て、彼は複数の素晴らしい彫刻を生み出した。']"
1695236279635,0,日本語::FMA,1300,3,1695236279635,2,2,351,90,8,1001,1698297205,目撃,"['witnessing', 'observing', 'sighting', '彼らはこの事件を目撃したことを報告した。']"
1695236317011,0,日本語::FMA,2100,3,1695236317010,2,2,350,14,2,1001,1698210530,暮らし,"['(way of) life', 'living', 'livelihood', 'life circumstances', 'usu. ぐらし as a suffix', 'もっと良い暮らしができますように。']"
1695236333411,0,日本語::FMA,1500,1,1695236333410,2,2,350,48,5,1001,1698419920,貧しい,"['poor', 'needy', 'われわれは貧しい人あざ笑ってはいけない。']"
1695236355763,0,日本語::FMA,1700,3,1695236355762,2,2,352,20,4,1001,1698417294,耐える,"['to bear', 'to stand', 'to endure', 'to put up with', 'あの騒音には耐えられないよ。']"
1696185151696,0,日本語::FMA,1300,3,1696185151695,2,2,351,42,6,1001,1698343243,昨日,"['yesterday', '昨日彼がぶらっと立ち寄った。']"
1696185358296,0,日本語::FMA,1900,5,1696185358296,2,2,354,25,3,1001,1698422797,完,[]
1696185376065,0,日本語::FMA,1900,3,1696185376065,2,2,350,37,3,1001,1698250630,完成,"['completion', 'perfection', 'accomplishment', '新しい鉄道はまだ完成していない。']"
1696185402467,0,日本語::FMA,1500,3,1696185402466,2,2,352,19,5,1001,1698420062,品,"['article', 'item', 'thing', 'goods', 'stock', 'esp. 品', '彼は品がない。']"
1696185440817,0,日本語::FMA,2500,13,1696185440817,2,2,351,5,0,1001,1697481093,いいかい,"['listen!', ""used to get someone\\'s attention"", 'いいか、よく聞いてくれ！']"
1696185530738,0,日本語::FMA,2500,13,1696185530738,2,2,351,5,0,1001,1697481082,奥さん,"['wife', 'your wife', 'his wife', 'married lady', 'madam', '彼は奥さんが怖かった。']"
1696185574509,0,日本語::FMA,2500,27,1696185574509,2,2,372,6,0,1001,1698037339,もう一つ,"['another', 'one more', 'もうひとつ必要なものは辞書である。']"
1696185626107,0,日本語::FMA,1300,1,1696185626107,2,2,350,87,8,1001,1698431630,勘,"['perception', 'intuition', 'the sixth sense', 'その新聞記者はニュースを嗅ぎつける鋭い勘を持っている。']"
1696185671881,0,日本語::FMA,2300,14,1696185671881,2,2,354,11,1,1001,1697656372,妻,"['wife', '私は妻を見舞いに病院に行った。']"
1696185716252,0,Daily Cards,2100,1,1696185716252,3,1,1697649054,28,2,1001,1697648337,実験,"['experiment', 'experimentation', '実験は成功だった。']"
1696185722231,0,日本語::FMA,2500,16,1696185722230,2,2,356,5,0,1001,1697655953,にも,"['also', 'too', 'not ... either', 'as well', 'even', 'どんな男にもそれ相当の嫁のきてがあるもの。']"
1696185729402,0,日本語::FMA,1500,3,1696185729402,2,2,350,85,5,1001,1698249694,限界,"['limit', 'bound', 'あらゆるものに限界がある。']"
1696185744678,0,日本語::FMA,2500,26,1696185744677,2,2,370,6,0,1001,1697977921,だろう,"['seems', 'I think', 'I guess', 'I wonder', 'I hope', 'conjectural form of copula だ', 'see: <a lang=""ja"" href=""#""><span>でしょう</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. it seems; I think; I guess; I wonder</span>', '無実だという彼の主張は誰も信じないだろう。']"
1696185776227,0,日本語::FMA,2100,6,1696185776227,2,2,352,29,2,1001,1698156135,人類,"['mankind', 'humanity', '人類だけが火の使い方を知っている。']"
1696185782475,0,日本語::FMA,1700,5,1696185782474,2,2,354,18,4,1001,1698430055,進歩,"['progress', 'advance', 'improvement', 'development', 'antonym: <a lang=""ja"" href=""#""><span>退歩</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> retrogression; degeneration; deterioration</span>', '科学の進歩は止まることがない。']"
1696185792227,0,日本語::FMA,2100,13,1696185792227,2,2,354,16,2,1001,1697743149,無数,"['innumerable', 'countless', 'numberless', '顧みられぬ無数の漂流者が家を求めてる。']"
1696185820977,0,日本語::FMA,2500,17,1696185820977,2,2,359,5,0,1001,1697830893,ふざけんな,[]
1696185867179,0,日本語::FMA,2100,5,1696185867178,2,2,350,23,2,1001,1698037356,弄ぶ,"[""to play with (a toy, one\\'s hair, etc.)"", 'to fiddle with', '猫は生きたネズミをもて遊んでいた。']"
1696185906846,0,日本語::FMA,2500,14,1696185906846,2,2,354,5,0,1001,1697647331,それも,[]
1696185952395,0,日本語::FMA,2500,18,1696185952394,2,2,360,7,0,1001,1697828843,目の前,"[""before one\\'s eyes"", 'in front of one', ""under one\\'s nose"", 'この間ミュージカルに見に行ったんだけど、前から３列目でさ、もう憧れの人が目の前で、もう最高だったね。一段と彼を好きになった。']"
1696185972846,0,Daily Cards,1900,1,1696185972846,3,1,1697649078,23,3,1001,1697648468,試す,"['to try (out)', 'to have a try (at)', 'to test', 'to put to the test', 'もう一度試したが失敗しただけだった。']"
1696186014192,0,日本語::FMA,2500,18,1696186014192,2,2,358,6,0,1001,1697647865,それ以上,"['further', 'above (that)', 'greater (than that)', 'any more', 'それ以上の侮辱には我慢できなかった。']"
1696186064338,0,日本語::FMA,2300,9,1696186064338,2,2,358,11,1,1001,1698430322,元に戻す,"['to go back to the start', 'to reset', 'to restore', 'to return to the point (of a discussion)', 'to return something (that has been moved) to previous place', 'to reconstitute', 'あの二人、元に戻すつもりなんて更々ないみたいだし・・・。', 'わたしたちはどうにか彼女に知られずそれを元に戻した。']"
1696186091113,0,日本語::FMA,1900,6,1696186091113,2,2,355,14,3,1001,1698430340,間に合う,"['to be in time (for)', '汽車に間に合うように急げ。']"
1696186143188,0,日本語::FMA,1900,5,1696186143188,2,2,352,19,3,1001,1698250559,悪魔,"['devil', 'demon', 'fiend', '悪魔は岩の間に隠れている。']"
1696186177435,0,日本語::FMA,2300,13,1696186177435,2,2,354,10,1,1001,1697732381,今回,"['this time', 'now', '今回はしくじれないぞ。']"
1696186194537,0,日本語::FMA,2500,16,1696186194537,2,2,357,5,0,1001,1697731134,正に,"['exactly', 'just', 'precisely', 'really', 'truly', 'surely', 'certainly', 'without doubt', 'ＤＴＰで本を作れば、安いし早いし、まさに一挙両得だ。']"
1696186246557,0,Daily Cards,1900,1,1696186246557,3,1,1697649594,57,3,1001,1697648864,奪う,"['to snatch away', 'to dispossess', 'to steal', 'その男が私の財布を奪った。']"
1696186255058,0,日本語::FMA,1700,1,1696186255058,2,2,350,71,4,1001,1698431571,辞す,"[""to take one\\'s leave"", 'to excuse oneself', 'to leave', 'to depart', 'see: <a lang=""ja"" href=""#""><span>辞する</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. to take one\\\'s leave; to excuse oneself; to leave; to depart</span>', '彼はその役職を辞した。']"
1696186265583,0,日本語::FMA,1300,1,1696186265583,2,2,350,101,7,1001,1698431950,行動,"['action', 'conduct', 'behaviour', 'behavior', 'mobilization', 'mobilisation', '彼は友人の行動に憤慨した。']"
1696186311535,0,日本語::FMA,1300,1,1696186311534,2,2,350,73,9,1001,1698431944,行為,"['act', 'deed', 'conduct', '彼は自分の行為を正当化しようとしている。']"
1696186324280,0,日本語::FMA,1500,3,1696186324280,2,2,350,45,5,1001,1698249332,立場,"['viewpoint', 'standpoint', 'point of view', '彼女の立場からその問題をとらえるようにしなさい。']"
1696186602796,0,日本語::FMA,2100,1,1696186602795,2,2,350,14,2,1001,1698429914,承知,"['knowledge', 'awareness', '人はすべて死すべきものと承知している。']"
1696186628295,0,日本語::FMA,2500,17,1696186628295,2,2,357,4,0,1001,1697647419,そうだ,"['that is so', 'that is right', 'it looks to me', ""that\\'s my impression"", '「彼女は音楽が好きではない」「そうだね」']"
1696186645700,0,日本語::FMA,2500,15,1696186645700,2,2,355,8,0,1001,1697656348,今後,"['from now on', 'hereafter', '今後気をつけなくてはなりません。']"
1696186663771,0,日本語::FMA,2500,14,1696186663771,2,2,354,6,0,1001,1697645019,出くわす,"['to happen to meet', 'to come across', '我々はニューヨークで彼らに出くわした。']"
1696186680821,0,日本語::FMA,2100,3,1696186680821,2,2,350,13,2,1001,1698249725,手を汚す,"[""to dirty one\\'s hands"", '自分の手を汚すようなことだけはごめんだ。']"
1696186686773,0,日本語::FMA,1700,3,1696186686773,2,2,351,26,4,1001,1698296288,汚す,"['to pollute', 'to contaminate', 'to soil', 'to make dirty', 'to stain', 'その本を汚さないように扱ってくれるなら、貸してあげるよ。']"
1696186706452,0,日本語::FMA,1500,5,1696186706451,2,2,353,27,5,1001,1698296761,度に,"['each time', 'every time', 'whenever (something happens)', 'on the occasion of', 'そこに行くたびに彼女に会う。']"
1696186723000,0,日本語::FMA,2300,12,1696186723000,2,2,352,17,1,1001,1697647578,立ち止まる,"[""to stop (in one\\'s tracks)"", 'to come to a stop', 'to halt', 'to pause', 'to stand still', '彼は立ち止まってポスターをのぞき込んだ。']"
1696186741795,0,日本語::FMA,2500,16,1696186741794,2,2,356,5,0,1001,1697647526,呼ばれる,"['to be called (a name)', 'to be referred to (as)', 'passive of 呼ぶ', 'これがビッグベンと呼ばれる鐘です。']"
1696186753097,0,日本語::FMA,1700,3,1696186753097,2,2,350,28,4,1001,1698249409,罵る,"['to abuse (verbally)', 'to curse at', 'to shout abuse at', 'to speak ill of', '彼女はさんざん私の事をののしった。']"
1696186787294,0,日本語::FMA,2500,11,1696186787294,2,2,350,4,0,1001,1697518466,でも,"['but', 'however', 'though', 'nevertheless', 'still', 'yet', 'even so', 'also', 'as well', '「そうしたわよ」彼女は文句を言った。「でも水なんかなかったわよ」']"
1696186796093,0,日本語::FMA,2500,16,1696186796093,2,2,356,5,0,1001,1697647507,ましてや,"['much less', 'to say nothing of', '私はギターを弾くことはできない。ましてやバイオリンは弾けない。']"
1696186825468,0,日本語::FMA,2500,10,1696186825467,2,2,350,5,0,1001,1697645959,さえ,"['even', '彼女は私の家にさえ来なかった。']"
1696186844369,0,日本語::FMA,2500,17,1696186844369,2,2,358,5,0,1001,1697743147,小っぽけ,"['very small', 'tiny', '彼は山の中のちっぽけな町からやってきた。']"
1696186905218,0,日本語::FMA,1300,1,1696186905218,2,2,350,68,6,1001,1698431154,表,"['face (i.e. the visible side of an object)', 'この紙はどちらが表だか見分けがつかない。']"
1696186956292,0,日本語::FMA,2300,17,1696186956292,2,2,363,20,1,1001,1698171021,哀れ,"['pity', 'sorrow', 'grief', 'misery', 'compassion', 'pathos', '彼女は哀れを誘う有様だった。']"
1696187003636,0,日本語::FMA,1900,6,1696187003635,2,2,355,29,3,1001,1698384617,安らか,"['peaceful', 'tranquil', 'calm', 'restful', '心安ければ眠りも安らか。']"
1696187039732,0,日本語::FMA,1300,3,1696187039732,2,2,352,51,6,1001,1698430091,許,"['under (guidance, supervision, rules, the law, etc.)', 'oft. のもとに or のもとで', '法のもとではすべての人は平等だ。']"
1696187067355,0,日本語::FMA,1300,1,1696187067355,2,2,350,86,6,1001,1698430443,懐,"[""inside the breast of one\\'s clothing (esp. kimono)"", 'bosom', '(breast) pocket', '彼は財布を上着の懐から取り出した。']"
1696187077759,0,日本語::FMA,2500,13,1696187077758,2,2,353,6,0,1001,1697647697,迎え,"['meeting', 'greeting', 'welcome', 'そこにいて下さい。迎えに行きますから。']"
1696187097932,0,日本語::FMA,2500,17,1696187097931,2,2,358,33,0,1001,1697743112,安息,"['rest', 'repose', '私の部屋は誰も人をいれない安息の場所です。']"
1696790198675,0,日本語::FMA,1900,3,1696790198674,2,2,350,13,3,1001,1698249041,知識,"['knowledge', 'information', '私のドイツ語の知識は貧弱です。']"
1696790309542,0,日本語::FMA,2100,6,1696790309542,2,2,351,14,2,1001,1698081592,通る,"['to go by', 'to go past', 'to go along', 'to travel along', 'to pass through', 'to use (a road)', 'to take (a route)', 'to go via', 'to go by way of', '私は毎日その教会の前を通る。']"
1696790334789,0,日本語::FMA,1300,3,1696790334789,2,2,351,31,6,1001,1698326845,己,"['oneself (itself, etc.)', '他人を己を持って計ってはいけない。']"
1696790340660,0,日本語::FMA,1900,3,1696790340660,2,2,350,20,3,1001,1698249002,無力,"['powerlessness', 'helplessness', 'incompetent', '「おまえの軍など我が軍に対しては無力だよ」と、彼は笑っていった。']"
1696790381084,0,日本語::FMA,2500,15,1696790381084,2,2,356,5,0,1001,1697731151,さすが,[]
